"IDDETNetHours","Program","Location","DateEx","NetID","NetHours"
31831,"FMMP2025","MBO",8/8/2025 0:00:00,"N3",5.00
31832,"FMMP2025","MBO",8/9/2025 0:00:00,"A1",5.00
31833,"FMMP2025","MBO",8/9/2025 0:00:00,"A2",5.00
31834,"FMMP2025","MBO",8/9/2025 0:00:00,"B2",5.00
31835,"FMMP2025","MBO",8/9/2025 0:00:00,"B3",5.00
31836,"FMMP2025","MBO",8/9/2025 0:00:00,"C1",5.00
31837,"FMMP2025","MBO",8/9/2025 0:00:00,"C2",5.00
31838,"FMMP2025","MBO",8/9/2025 0:00:00,"D1",5.00
31839,"FMMP2025","MBO",8/9/2025 0:00:00,"D2",5.00
31840,"FMMP2025","MBO",8/9/2025 0:00:00,"D3",5.00
31841,"FMMP2025","MBO",8/9/2025 0:00:00,"D4",5.00
31842,"FMMP2025","MBO",8/9/2025 0:00:00,"E1",5.00
31843,"FMMP2025","MBO",8/9/2025 0:00:00,"E2",5.00
31844,"FMMP2025","MBO",8/9/2025 0:00:00,"H1",5.00
31845,"FMMP2025","MBO",8/9/2025 0:00:00,"H2",5.00
31846,"FMMP2025","MBO",8/9/2025 0:00:00,"N1",5.00
31847,"FMMP2025","MBO",8/9/2025 0:00:00,"N3",5.00
31848,"FMMP2025","MBO",8/10/2025 0:00:00,"A1",5.00
31849,"FMMP2025","MBO",8/10/2025 0:00:00,"A2",5.00
31850,"FMMP2025","MBO",8/10/2025 0:00:00,"B2",5.00
31851,"FMMP2025","MBO",8/10/2025 0:00:00,"B3",5.00
31852,"FMMP2025","MBO",8/10/2025 0:00:00,"C1",5.00
31853,"FMMP2025","MBO",8/10/2025 0:00:00,"C2",5.00
31854,"FMMP2025","MBO",8/10/2025 0:00:00,"D1",5.00
31855,"FMMP2025","MBO",8/10/2025 0:00:00,"D2",5.00
31856,"FMMP2025","MBO",8/10/2025 0:00:00,"D3",5.00
31857,"FMMP2025","MBO",8/10/2025 0:00:00,"D4",5.00
31858,"FMMP2025","MBO",8/10/2025 0:00:00,"E1",5.00
31859,"FMMP2025","MBO",8/10/2025 0:00:00,"E2",5.00
31860,"FMMP2025","MBO",8/10/2025 0:00:00,"H1",5.00
31861,"FMMP2025","MBO",8/10/2025 0:00:00,"H2",5.00
31862,"FMMP2025","MBO",8/10/2025 0:00:00,"N1",5.00
31863,"FMMP2025","MBO",8/10/2025 0:00:00,"N3",5.00
31880,"FMMP2025","MBO",8/12/2025 0:00:00,"A1",4.65
31881,"FMMP2025","MBO",8/12/2025 0:00:00,"A2",4.65
31882,"FMMP2025","MBO",8/12/2025 0:00:00,"B2",4.65
31883,"FMMP2025","MBO",8/12/2025 0:00:00,"B3",4.65
31884,"FMMP2025","MBO",8/12/2025 0:00:00,"C1",4.65
31885,"FMMP2025","MBO",8/12/2025 0:00:00,"C2",4.65
31886,"FMMP2025","MBO",8/12/2025 0:00:00,"D1",4.65
31887,"FMMP2025","MBO",8/12/2025 0:00:00,"D2",4.65
31888,"FMMP2025","MBO",8/12/2025 0:00:00,"D3",4.65
31889,"FMMP2025","MBO",8/12/2025 0:00:00,"D4",4.65
31890,"FMMP2025","MBO",8/12/2025 0:00:00,"E1",4.65
31891,"FMMP2025","MBO",8/12/2025 0:00:00,"E2",4.65
31892,"FMMP2025","MBO",8/12/2025 0:00:00,"H1",4.65
31893,"FMMP2025","MBO",8/12/2025 0:00:00,"H2",4.65
31894,"FMMP2025","MBO",8/12/2025 0:00:00,"N1",4.65
31895,"FMMP2025","MBO",8/12/2025 0:00:00,"N3",4.65
31896,"FMMP2025","MBO",8/13/2025 0:00:00,"A1",3.25
31897,"FMMP2025","MBO",8/13/2025 0:00:00,"A2",3.25
31898,"FMMP2025","MBO",8/13/2025 0:00:00,"B2",3.25
31899,"FMMP2025","MBO",8/13/2025 0:00:00,"B3",3.25
31900,"FMMP2025","MBO",8/13/2025 0:00:00,"C1",3.25
31901,"FMMP2025","MBO",8/13/2025 0:00:00,"C2",3.25
31902,"FMMP2025","MBO",8/13/2025 0:00:00,"D1",3.25
31903,"FMMP2025","MBO",8/13/2025 0:00:00,"D2",3.25
31904,"FMMP2025","MBO",8/13/2025 0:00:00,"D3",3.25
31905,"FMMP2025","MBO",8/13/2025 0:00:00,"D4",3.25
31906,"FMMP2025","MBO",8/13/2025 0:00:00,"E1",3.25
31907,"FMMP2025","MBO",8/13/2025 0:00:00,"E2",3.25
31908,"FMMP2025","MBO",8/13/2025 0:00:00,"H1",3.25
31909,"FMMP2025","MBO",8/13/2025 0:00:00,"H2",3.25
31910,"FMMP2025","MBO",8/13/2025 0:00:00,"N1",3.25
31911,"FMMP2025","MBO",8/13/2025 0:00:00,"N3",3.25
31912,"FMMP2025","MBO",8/14/2025 0:00:00,"A1",5.00
31913,"FMMP2025","MBO",8/14/2025 0:00:00,"A2",5.00
31914,"FMMP2025","MBO",8/14/2025 0:00:00,"B2",5.00
31915,"FMMP2025","MBO",8/14/2025 0:00:00,"B3",5.00
31916,"FMMP2025","MBO",8/14/2025 0:00:00,"C1",5.00
31917,"FMMP2025","MBO",8/14/2025 0:00:00,"C2",5.00
31918,"FMMP2025","MBO",8/14/2025 0:00:00,"D1",5.00
31919,"FMMP2025","MBO",8/14/2025 0:00:00,"D2",5.00
31920,"FMMP2025","MBO",8/14/2025 0:00:00,"D3",5.00
31921,"FMMP2025","MBO",8/14/2025 0:00:00,"D4",5.00
31922,"FMMP2025","MBO",8/14/2025 0:00:00,"E1",5.00
31923,"FMMP2025","MBO",8/14/2025 0:00:00,"E2",5.00
31924,"FMMP2025","MBO",8/14/2025 0:00:00,"H1",5.00
31925,"FMMP2025","MBO",8/14/2025 0:00:00,"H2",5.00
31926,"FMMP2025","MBO",8/14/2025 0:00:00,"N1",5.00
31927,"FMMP2025","MBO",8/14/2025 0:00:00,"N3",5.00
31928,"FMMP2025","MBO",8/15/2025 0:00:00,"A1",5.00
31929,"FMMP2025","MBO",8/15/2025 0:00:00,"A2",5.00
31930,"FMMP2025","MBO",8/15/2025 0:00:00,"B2",5.00
31931,"FMMP2025","MBO",8/15/2025 0:00:00,"B3",5.00
31932,"FMMP2025","MBO",8/15/2025 0:00:00,"C1",5.00
31933,"FMMP2025","MBO",8/15/2025 0:00:00,"C2",5.00
31934,"FMMP2025","MBO",8/15/2025 0:00:00,"D1",5.00
31935,"FMMP2025","MBO",8/15/2025 0:00:00,"D2",5.00
31936,"FMMP2025","MBO",8/15/2025 0:00:00,"D3",5.00
31937,"FMMP2025","MBO",8/15/2025 0:00:00,"D4",5.00
31938,"FMMP2025","MBO",8/15/2025 0:00:00,"E1",5.00
31939,"FMMP2025","MBO",8/15/2025 0:00:00,"E2",5.00
31940,"FMMP2025","MBO",8/15/2025 0:00:00,"H1",5.00
31941,"FMMP2025","MBO",8/15/2025 0:00:00,"H2",5.00
31942,"FMMP2025","MBO",8/15/2025 0:00:00,"N1",5.00
31943,"FMMP2025","MBO",8/15/2025 0:00:00,"N3",5.00
31944,"FMMP2025","MBO",8/16/2025 0:00:00,"A1",5.00
31945,"FMMP2025","MBO",8/16/2025 0:00:00,"A2",5.00
31946,"FMMP2025","MBO",8/16/2025 0:00:00,"B2",5.00
31947,"FMMP2025","MBO",8/16/2025 0:00:00,"B3",5.00
31948,"FMMP2025","MBO",8/16/2025 0:00:00,"C1",5.00
31949,"FMMP2025","MBO",8/16/2025 0:00:00,"C2",5.00
31950,"FMMP2025","MBO",8/16/2025 0:00:00,"D1",5.00
31951,"FMMP2025","MBO",8/16/2025 0:00:00,"D2",5.00
31952,"FMMP2025","MBO",8/16/2025 0:00:00,"D3",5.00
31953,"FMMP2025","MBO",8/16/2025 0:00:00,"D4",5.00
31954,"FMMP2025","MBO",8/16/2025 0:00:00,"E1",5.00
31955,"FMMP2025","MBO",8/16/2025 0:00:00,"E2",5.00
31956,"FMMP2025","MBO",8/16/2025 0:00:00,"H1",5.00
31957,"FMMP2025","MBO",8/16/2025 0:00:00,"H2",5.00
31958,"FMMP2025","MBO",8/16/2025 0:00:00,"N1",5.00
31959,"FMMP2025","MBO",8/16/2025 0:00:00,"N3",5.00
31960,"FMMP2025","MBO",8/17/2025 0:00:00,"A1",3.50
31961,"FMMP2025","MBO",8/17/2025 0:00:00,"A2",3.50
31962,"FMMP2025","MBO",8/17/2025 0:00:00,"B2",3.30
31963,"FMMP2025","MBO",8/17/2025 0:00:00,"B3",3.30
31964,"FMMP2025","MBO",8/17/2025 0:00:00,"C1",3.50
31965,"FMMP2025","MBO",8/17/2025 0:00:00,"C2",3.50
31966,"FMMP2025","MBO",8/17/2025 0:00:00,"D1",3.50
31967,"FMMP2025","MBO",8/17/2025 0:00:00,"D2",3.50
31968,"FMMP2025","MBO",8/17/2025 0:00:00,"D3",3.50
31969,"FMMP2025","MBO",8/17/2025 0:00:00,"D4",3.50
31970,"FMMP2025","MBO",8/17/2025 0:00:00,"E1",3.50
31971,"FMMP2025","MBO",8/17/2025 0:00:00,"E2",3.50
31972,"FMMP2025","MBO",8/17/2025 0:00:00,"H1",3.50
31973,"FMMP2025","MBO",8/17/2025 0:00:00,"H2",3.50
31974,"FMMP2025","MBO",8/17/2025 0:00:00,"N1",3.30
31975,"FMMP2025","MBO",8/17/2025 0:00:00,"N3",3.30
31976,"FMMP2025","MBO",8/18/2025 0:00:00,"A1",5.00
31977,"FMMP2025","MBO",8/18/2025 0:00:00,"A2",5.00
31978,"FMMP2025","MBO",8/18/2025 0:00:00,"B2",5.00
31979,"FMMP2025","MBO",8/18/2025 0:00:00,"B3",5.00
31980,"FMMP2025","MBO",8/18/2025 0:00:00,"C1",5.00
31981,"FMMP2025","MBO",8/18/2025 0:00:00,"C2",5.00
31982,"FMMP2025","MBO",8/18/2025 0:00:00,"D1",5.00
31983,"FMMP2025","MBO",8/18/2025 0:00:00,"D2",5.00
31984,"FMMP2025","MBO",8/18/2025 0:00:00,"D3",5.00
31985,"FMMP2025","MBO",8/18/2025 0:00:00,"D4",5.00
31986,"FMMP2025","MBO",8/18/2025 0:00:00,"E1",5.00
31987,"FMMP2025","MBO",8/18/2025 0:00:00,"E2",5.00
31988,"FMMP2025","MBO",8/18/2025 0:00:00,"H1",5.00
31989,"FMMP2025","MBO",8/18/2025 0:00:00,"H2",5.00
31990,"FMMP2025","MBO",8/18/2025 0:00:00,"N1",5.00
31991,"FMMP2025","MBO",8/18/2025 0:00:00,"N3",5.00
31992,"FMMP2025","MBO",8/19/2025 0:00:00,"A1",5.00
31993,"FMMP2025","MBO",8/19/2025 0:00:00,"A2",5.00
31994,"FMMP2025","MBO",8/19/2025 0:00:00,"B2",5.00
31995,"FMMP2025","MBO",8/19/2025 0:00:00,"B3",5.00
31996,"FMMP2025","MBO",8/19/2025 0:00:00,"C1",5.00
31997,"FMMP2025","MBO",8/19/2025 0:00:00,"C2",5.00
31998,"FMMP2025","MBO",8/19/2025 0:00:00,"D1",5.00
31999,"FMMP2025","MBO",8/19/2025 0:00:00,"D2",5.00
32000,"FMMP2025","MBO",8/19/2025 0:00:00,"D3",5.00
32001,"FMMP2025","MBO",8/19/2025 0:00:00,"D4",5.00
32002,"FMMP2025","MBO",8/19/2025 0:00:00,"E1",5.00
32003,"FMMP2025","MBO",8/19/2025 0:00:00,"E2",5.00
32004,"FMMP2025","MBO",8/19/2025 0:00:00,"H1",5.00
32005,"FMMP2025","MBO",8/19/2025 0:00:00,"H2",5.00
32006,"FMMP2025","MBO",8/19/2025 0:00:00,"N1",5.00
32007,"FMMP2025","MBO",8/19/2025 0:00:00,"N3",5.00
32008,"FMMP2025","MBO",8/20/2025 0:00:00,"A1",5.00
32009,"FMMP2025","MBO",8/20/2025 0:00:00,"A2",5.00
32010,"FMMP2025","MBO",8/20/2025 0:00:00,"B2",5.00
32011,"FMMP2025","MBO",8/20/2025 0:00:00,"B3",5.00
32012,"FMMP2025","MBO",8/20/2025 0:00:00,"C1",5.00
32013,"FMMP2025","MBO",8/20/2025 0:00:00,"C2",5.00
32014,"FMMP2025","MBO",8/20/2025 0:00:00,"D1",5.00
32015,"FMMP2025","MBO",8/20/2025 0:00:00,"D2",5.00
32016,"FMMP2025","MBO",8/20/2025 0:00:00,"D3",5.00
32017,"FMMP2025","MBO",8/20/2025 0:00:00,"D4",5.00
32018,"FMMP2025","MBO",8/20/2025 0:00:00,"E1",5.00
32019,"FMMP2025","MBO",8/20/2025 0:00:00,"E2",5.00
32020,"FMMP2025","MBO",8/20/2025 0:00:00,"H1",5.00
32021,"FMMP2025","MBO",8/20/2025 0:00:00,"H2",5.00
32022,"FMMP2025","MBO",8/20/2025 0:00:00,"N1",5.00
32023,"FMMP2025","MBO",8/20/2025 0:00:00,"N3",5.00
32024,"FMMP2025","MBO",8/21/2025 0:00:00,"A1",5.00
32025,"FMMP2025","MBO",8/21/2025 0:00:00,"A2",5.00
32026,"FMMP2025","MBO",8/21/2025 0:00:00,"B2",5.00
32027,"FMMP2025","MBO",8/21/2025 0:00:00,"B3",5.00
32028,"FMMP2025","MBO",8/21/2025 0:00:00,"C1",5.00
32029,"FMMP2025","MBO",8/21/2025 0:00:00,"C2",5.00
32030,"FMMP2025","MBO",8/21/2025 0:00:00,"D1",5.00
32031,"FMMP2025","MBO",8/21/2025 0:00:00,"D2",5.00
32032,"FMMP2025","MBO",8/21/2025 0:00:00,"D3",5.00
32033,"FMMP2025","MBO",8/21/2025 0:00:00,"D4",5.00
32034,"FMMP2025","MBO",8/21/2025 0:00:00,"E1",5.00
32035,"FMMP2025","MBO",8/21/2025 0:00:00,"E2",5.00
32036,"FMMP2025","MBO",8/21/2025 0:00:00,"H1",5.00
32037,"FMMP2025","MBO",8/21/2025 0:00:00,"H2",5.00
32038,"FMMP2025","MBO",8/21/2025 0:00:00,"N1",5.00
32039,"FMMP2025","MBO",8/21/2025 0:00:00,"N3",5.00
32040,"FMMP2025","MBO",8/22/2025 0:00:00,"A1",5.00
32041,"FMMP2025","MBO",8/22/2025 0:00:00,"A2",5.00
32042,"FMMP2025","MBO",8/22/2025 0:00:00,"B2",5.00
32043,"FMMP2025","MBO",8/22/2025 0:00:00,"B3",5.00
32044,"FMMP2025","MBO",8/22/2025 0:00:00,"C1",5.00
32045,"FMMP2025","MBO",8/22/2025 0:00:00,"C2",5.00
32046,"FMMP2025","MBO",8/22/2025 0:00:00,"D1",5.00
32047,"FMMP2025","MBO",8/22/2025 0:00:00,"D2",5.00
32048,"FMMP2025","MBO",8/22/2025 0:00:00,"D3",5.00
32049,"FMMP2025","MBO",8/22/2025 0:00:00,"D4",5.00
32050,"FMMP2025","MBO",8/22/2025 0:00:00,"E1",5.00
32051,"FMMP2025","MBO",8/22/2025 0:00:00,"E2",5.00
32052,"FMMP2025","MBO",8/22/2025 0:00:00,"H1",5.00
32053,"FMMP2025","MBO",8/22/2025 0:00:00,"H2",5.00
32054,"FMMP2025","MBO",8/22/2025 0:00:00,"N1",5.00
32055,"FMMP2025","MBO",8/22/2025 0:00:00,"N3",5.00
32056,"FMMP2025","MBO",8/23/2025 0:00:00,"A1",5.00
32057,"FMMP2025","MBO",8/23/2025 0:00:00,"A2",5.00
32058,"FMMP2025","MBO",8/23/2025 0:00:00,"B2",5.00
32059,"FMMP2025","MBO",8/23/2025 0:00:00,"B3",5.00
32060,"FMMP2025","MBO",8/23/2025 0:00:00,"C1",5.00
32061,"FMMP2025","MBO",8/23/2025 0:00:00,"C2",5.00
32062,"FMMP2025","MBO",8/23/2025 0:00:00,"D1",5.00
32063,"FMMP2025","MBO",8/23/2025 0:00:00,"D2",5.00
32064,"FMMP2025","MBO",8/23/2025 0:00:00,"D3",5.00
32065,"FMMP2025","MBO",8/23/2025 0:00:00,"D4",5.00
32066,"FMMP2025","MBO",8/23/2025 0:00:00,"E1",5.00
32067,"FMMP2025","MBO",8/23/2025 0:00:00,"E2",5.00
32068,"FMMP2025","MBO",8/23/2025 0:00:00,"H1",5.00
32069,"FMMP2025","MBO",8/23/2025 0:00:00,"H2",5.00
32070,"FMMP2025","MBO",8/23/2025 0:00:00,"N1",5.00
32071,"FMMP2025","MBO",8/23/2025 0:00:00,"N3",5.00
32072,"FMMP2025","MBO",8/24/2025 0:00:00,"A1",3.85
32073,"FMMP2025","MBO",8/24/2025 0:00:00,"A2",3.85
32074,"FMMP2025","MBO",8/24/2025 0:00:00,"B2",3.85
32075,"FMMP2025","MBO",8/24/2025 0:00:00,"B3",3.85
32076,"FMMP2025","MBO",8/24/2025 0:00:00,"C1",3.85
32077,"FMMP2025","MBO",8/24/2025 0:00:00,"C2",3.85
32078,"FMMP2025","MBO",8/24/2025 0:00:00,"D1",3.85
32079,"FMMP2025","MBO",8/24/2025 0:00:00,"D2",3.85
32080,"FMMP2025","MBO",8/24/2025 0:00:00,"D3",3.85
32081,"FMMP2025","MBO",8/24/2025 0:00:00,"D4",3.85
32082,"FMMP2025","MBO",8/24/2025 0:00:00,"E1",3.85
32083,"FMMP2025","MBO",8/24/2025 0:00:00,"E2",3.85
32084,"FMMP2025","MBO",8/24/2025 0:00:00,"H1",3.85
32085,"FMMP2025","MBO",8/24/2025 0:00:00,"H2",3.85
32086,"FMMP2025","MBO",8/24/2025 0:00:00,"N1",3.85
32087,"FMMP2025","MBO",8/24/2025 0:00:00,"N3",3.85
32088,"FMMP2025","MBO",8/25/2025 0:00:00,"A1",5.00
32089,"FMMP2025","MBO",8/25/2025 0:00:00,"A2",5.00
32090,"FMMP2025","MBO",8/25/2025 0:00:00,"B2",5.00
32091,"FMMP2025","MBO",8/25/2025 0:00:00,"B3",5.00
32092,"FMMP2025","MBO",8/25/2025 0:00:00,"C1",5.00
32093,"FMMP2025","MBO",8/25/2025 0:00:00,"C2",5.00
32094,"FMMP2025","MBO",8/25/2025 0:00:00,"D1",5.00
32095,"FMMP2025","MBO",8/25/2025 0:00:00,"D2",5.00
32096,"FMMP2025","MBO",8/25/2025 0:00:00,"D3",5.00
32097,"FMMP2025","MBO",8/25/2025 0:00:00,"D4",5.00
32098,"FMMP2025","MBO",8/25/2025 0:00:00,"E1",5.00
32099,"FMMP2025","MBO",8/25/2025 0:00:00,"E2",5.00
32100,"FMMP2025","MBO",8/25/2025 0:00:00,"H1",5.00
32101,"FMMP2025","MBO",8/25/2025 0:00:00,"H2",5.00
32102,"FMMP2025","MBO",8/25/2025 0:00:00,"N1",5.00
32103,"FMMP2025","MBO",8/25/2025 0:00:00,"N3",5.00
32104,"FMMP2025","MBO",8/26/2025 0:00:00,"A1",5.00
32105,"FMMP2025","MBO",8/26/2025 0:00:00,"A2",5.00
32106,"FMMP2025","MBO",8/26/2025 0:00:00,"B2",4.25
32107,"FMMP2025","MBO",8/26/2025 0:00:00,"B3",5.00
32108,"FMMP2025","MBO",8/26/2025 0:00:00,"C1",5.00
32109,"FMMP2025","MBO",8/26/2025 0:00:00,"C2",5.00
32110,"FMMP2025","MBO",8/26/2025 0:00:00,"D1",5.00
32111,"FMMP2025","MBO",8/26/2025 0:00:00,"D2",5.00
32112,"FMMP2025","MBO",8/26/2025 0:00:00,"D3",5.00
32113,"FMMP2025","MBO",8/26/2025 0:00:00,"D4",5.00
32114,"FMMP2025","MBO",8/26/2025 0:00:00,"E1",5.00
32115,"FMMP2025","MBO",8/26/2025 0:00:00,"E2",5.00
32116,"FMMP2025","MBO",8/26/2025 0:00:00,"H1",5.00
32117,"FMMP2025","MBO",8/26/2025 0:00:00,"H2",5.00
32118,"FMMP2025","MBO",8/26/2025 0:00:00,"N1",4.25
32119,"FMMP2025","MBO",8/26/2025 0:00:00,"N3",5.00
32120,"FMMP2025","MBO",8/27/2025 0:00:00,"A1",5.00
32121,"FMMP2025","MBO",8/27/2025 0:00:00,"A2",5.00
32122,"FMMP2025","MBO",8/27/2025 0:00:00,"B2",5.00
32123,"FMMP2025","MBO",8/27/2025 0:00:00,"B3",5.00
32124,"FMMP2025","MBO",8/27/2025 0:00:00,"C1",5.00
32125,"FMMP2025","MBO",8/27/2025 0:00:00,"C2",5.00
32126,"FMMP2025","MBO",8/27/2025 0:00:00,"D1",5.00
32127,"FMMP2025","MBO",8/27/2025 0:00:00,"D2",5.00
32128,"FMMP2025","MBO",8/27/2025 0:00:00,"D3",5.00
32129,"FMMP2025","MBO",8/27/2025 0:00:00,"D4",5.00
32130,"FMMP2025","MBO",8/27/2025 0:00:00,"E1",5.00
32131,"FMMP2025","MBO",8/27/2025 0:00:00,"E2",5.00
32132,"FMMP2025","MBO",8/27/2025 0:00:00,"H1",5.00
32133,"FMMP2025","MBO",8/27/2025 0:00:00,"H2",5.00
32134,"FMMP2025","MBO",8/27/2025 0:00:00,"N1",5.00
32135,"FMMP2025","MBO",8/27/2025 0:00:00,"N3",5.00
32136,"FMMP2025","MBO",8/28/2025 0:00:00,"A1",4.50
32137,"FMMP2025","MBO",8/28/2025 0:00:00,"A2",4.50
32138,"FMMP2025","MBO",8/28/2025 0:00:00,"B2",4.50
32139,"FMMP2025","MBO",8/28/2025 0:00:00,"B3",4.50
32140,"FMMP2025","MBO",8/28/2025 0:00:00,"C1",4.50
32141,"FMMP2025","MBO",8/28/2025 0:00:00,"C2",4.50
32142,"FMMP2025","MBO",8/28/2025 0:00:00,"D1",4.50
32143,"FMMP2025","MBO",8/28/2025 0:00:00,"D2",4.50
32144,"FMMP2025","MBO",8/28/2025 0:00:00,"D3",4.50
32145,"FMMP2025","MBO",8/28/2025 0:00:00,"D4",4.50
32146,"FMMP2025","MBO",8/28/2025 0:00:00,"E1",4.50
32147,"FMMP2025","MBO",8/28/2025 0:00:00,"E2",4.50
32148,"FMMP2025","MBO",8/28/2025 0:00:00,"H1",4.50
32149,"FMMP2025","MBO",8/28/2025 0:00:00,"H2",4.50
32150,"FMMP2025","MBO",8/28/2025 0:00:00,"N1",4.50
32151,"FMMP2025","MBO",8/28/2025 0:00:00,"N3",4.50
32152,"FMMP2025","MBO",8/29/2025 0:00:00,"A1",2.90
32153,"FMMP2025","MBO",8/29/2025 0:00:00,"A2",2.90
32154,"FMMP2025","MBO",8/29/2025 0:00:00,"B2",2.90
32155,"FMMP2025","MBO",8/29/2025 0:00:00,"B3",2.90
32156,"FMMP2025","MBO",8/29/2025 0:00:00,"C1",2.90
32157,"FMMP2025","MBO",8/29/2025 0:00:00,"C2",2.90
32158,"FMMP2025","MBO",8/29/2025 0:00:00,"D1",2.90
32159,"FMMP2025","MBO",8/29/2025 0:00:00,"D2",2.90
32160,"FMMP2025","MBO",8/29/2025 0:00:00,"D3",2.90
32161,"FMMP2025","MBO",8/29/2025 0:00:00,"D4",2.90
32162,"FMMP2025","MBO",8/29/2025 0:00:00,"E1",2.90
32163,"FMMP2025","MBO",8/29/2025 0:00:00,"E2",2.90
32164,"FMMP2025","MBO",8/29/2025 0:00:00,"H1",2.90
32165,"FMMP2025","MBO",8/29/2025 0:00:00,"H2",2.90
32166,"FMMP2025","MBO",8/29/2025 0:00:00,"N1",2.90
32167,"FMMP2025","MBO",8/29/2025 0:00:00,"N3",2.90
32168,"FMMP2025","MBO",8/30/2025 0:00:00,"A1",2.25
32169,"FMMP2025","MBO",8/30/2025 0:00:00,"A2",2.25
32170,"FMMP2025","MBO",8/30/2025 0:00:00,"B2",2.25
32171,"FMMP2025","MBO",8/30/2025 0:00:00,"B3",2.25
32172,"FMMP2025","MBO",8/30/2025 0:00:00,"C1",2.25
32173,"FMMP2025","MBO",8/30/2025 0:00:00,"C2",2.25
32174,"FMMP2025","MBO",8/30/2025 0:00:00,"D1",2.25
32175,"FMMP2025","MBO",8/30/2025 0:00:00,"D2",2.25
32176,"FMMP2025","MBO",8/30/2025 0:00:00,"D3",2.25
32177,"FMMP2025","MBO",8/30/2025 0:00:00,"D4",2.25
32178,"FMMP2025","MBO",8/30/2025 0:00:00,"E1",2.25
32179,"FMMP2025","MBO",8/30/2025 0:00:00,"E2",2.25
32180,"FMMP2025","MBO",8/30/2025 0:00:00,"H1",2.25
32181,"FMMP2025","MBO",8/30/2025 0:00:00,"H2",2.25
32182,"FMMP2025","MBO",8/30/2025 0:00:00,"N1",2.25
32183,"FMMP2025","MBO",8/30/2025 0:00:00,"N3",2.25
32184,"FMMP2025","MBO",8/31/2025 0:00:00,"A1",5.00
32185,"FMMP2025","MBO",8/31/2025 0:00:00,"A2",5.00
32186,"FMMP2025","MBO",8/31/2025 0:00:00,"B2",5.00
32187,"FMMP2025","MBO",8/31/2025 0:00:00,"B3",5.00
32188,"FMMP2025","MBO",8/31/2025 0:00:00,"C1",5.00
32189,"FMMP2025","MBO",8/31/2025 0:00:00,"C2",5.00
32190,"FMMP2025","MBO",8/31/2025 0:00:00,"D1",5.00
32191,"FMMP2025","MBO",8/31/2025 0:00:00,"D2",5.00
32192,"FMMP2025","MBO",8/31/2025 0:00:00,"D3",5.00
32193,"FMMP2025","MBO",8/31/2025 0:00:00,"D4",5.00
32194,"FMMP2025","MBO",8/31/2025 0:00:00,"E1",5.00
32195,"FMMP2025","MBO",8/31/2025 0:00:00,"E2",5.00
32196,"FMMP2025","MBO",8/31/2025 0:00:00,"H1",5.00
32197,"FMMP2025","MBO",8/31/2025 0:00:00,"H2",5.00
32198,"FMMP2025","MBO",8/31/2025 0:00:00,"N1",5.00
32199,"FMMP2025","MBO",8/31/2025 0:00:00,"N3",5.00
32200,"FMMP2025","MBO",9/1/2025 0:00:00,"A1",5.00
32201,"FMMP2025","MBO",9/1/2025 0:00:00,"A2",5.00
32202,"FMMP2025","MBO",9/1/2025 0:00:00,"B2",5.00
32203,"FMMP2025","MBO",9/1/2025 0:00:00,"B3",5.00
32204,"FMMP2025","MBO",9/1/2025 0:00:00,"C1",5.00
32205,"FMMP2025","MBO",9/1/2025 0:00:00,"C2",5.00
32206,"FMMP2025","MBO",9/1/2025 0:00:00,"D1",5.00
32207,"FMMP2025","MBO",9/1/2025 0:00:00,"D2",5.00
32208,"FMMP2025","MBO",9/1/2025 0:00:00,"D3",5.00
32209,"FMMP2025","MBO",9/1/2025 0:00:00,"D4",5.00
32210,"FMMP2025","MBO",9/1/2025 0:00:00,"E1",5.00
32211,"FMMP2025","MBO",9/1/2025 0:00:00,"E2",5.00
32212,"FMMP2025","MBO",9/1/2025 0:00:00,"H1",5.00
32213,"FMMP2025","MBO",9/1/2025 0:00:00,"H2",5.00
32214,"FMMP2025","MBO",9/1/2025 0:00:00,"N1",5.00
32215,"FMMP2025","MBO",9/1/2025 0:00:00,"N3",5.00
32216,"FMMP2025","MBO",9/2/2025 0:00:00,"A1",5.00
32217,"FMMP2025","MBO",9/2/2025 0:00:00,"A2",5.00
32218,"FMMP2025","MBO",9/2/2025 0:00:00,"B2",5.00
32219,"FMMP2025","MBO",9/2/2025 0:00:00,"B3",5.00
32220,"FMMP2025","MBO",9/2/2025 0:00:00,"C1",5.00
32221,"FMMP2025","MBO",9/2/2025 0:00:00,"C2",5.00
32222,"FMMP2025","MBO",9/2/2025 0:00:00,"D1",5.00
32223,"FMMP2025","MBO",9/2/2025 0:00:00,"D2",5.00
32224,"FMMP2025","MBO",9/2/2025 0:00:00,"D3",5.00
32225,"FMMP2025","MBO",9/2/2025 0:00:00,"D4",5.00
32226,"FMMP2025","MBO",9/2/2025 0:00:00,"E1",5.00
32227,"FMMP2025","MBO",9/2/2025 0:00:00,"E2",5.00
32228,"FMMP2025","MBO",9/2/2025 0:00:00,"H1",5.00
32229,"FMMP2025","MBO",9/2/2025 0:00:00,"H2",5.00
32230,"FMMP2025","MBO",9/2/2025 0:00:00,"N1",5.00
32231,"FMMP2025","MBO",9/2/2025 0:00:00,"N3",5.00
32232,"FMMP2025","MBO",9/3/2025 0:00:00,"A1",5.00
32233,"FMMP2025","MBO",9/3/2025 0:00:00,"A2",5.00
32234,"FMMP2025","MBO",9/3/2025 0:00:00,"B2",5.00
